ID	tweet	label
ma_train_01822	"المغربي (بلا تعميم طبعاً) """"""""""""""""محكور"""""""""""""""" أينما حل وارتحل لأنه ببساطة شديدة """"""""""""""""حكار"""""""""""""""" في قرارة نفسه.'"	negative
ma_train_01823	dak rabit fih chi ghalat mabghach ithali	neutral
ma_train_01824	المخزون الاحتياطي الطاقي فبلادنا..الوزيرة بنعلي: 3 مليار درهم لتعزيزو وغانديرو شراكات بين القطاع الخاص والعام,	neutral
ma_train_01825	ana sf chi 4 ans mab9it chrithom walakin kanchri bla monassaba fhamty ana sf kbert hhhhh galoha lya dar wa9ila kadbo 3lya	neutral
ma_train_01826	احسن حكومة مرت ثغي المعرب هي حكومة بنكيران	positive
ma_train_01827	تحياتي لك ادمين على هاد المجهود لي كادير باش تقربنا من اللاعيبين ديالنا '	positive
ma_train_01828	المغاربة ضامنوا معا فلسطين تجي دابة فلسطين ضامن معاكم ضامن معاكم في الفاجعة الي فاتت موت ديال خمسة عشرة امراة على قبال الدقيق'	negative
ma_train_01829	المغرب له لاعبين يملكون مهارات وتقنيات عالمية مطمحنا الفوز بكأس العالم'	positive
ma_train_01830	rialto kan 3endi m3ah	neutral
ma_train_01831	nn z3ma nass li swto al3ayna ali27ssa2ya hh	neutral
ma_train_01832	لقلت ليكم ليومين لخرا ف رمضان مكنديرش فطور ههههه	neutral
ma_train_01833	الله عليك يا ولد الشعب '	negative
ma_train_01834	الجيتار الجميل مع الصوت التحفه ماشاء الله منورين الدنيا كلها'	positive
ma_train_01835	العماري شكرا على التعويضات ديلك نحن لسنا في حاجة اليها  . العدالة والتنمية بإذن الله	positive
ma_train_01836	ميزانية بالملايير و برامج اكثر من تافهة. والله لو تم النبش في كواايس هده القناة لرايتم العجب العجاب ولسمعتم ما لن يصدقه عقل . ولكن من يدري ربما انشات هده القناة اصلا لهدا الهدف . '	negative
ma_train_01837	مصوتين ضد بنكيران✌✌	negative
ma_train_01838	كم انت رائع ياحاريت'	positive
ma_train_01839	رئيس الحكومة: قطاع الغابات مهم فبلادنا وكيخلق قيمة اقتصادية فايتة 2 مليار درهم فالعام,	neutral
ma_train_01840	بنكيران واصل الإصلاح	positive
ma_train_01841	واش هاديك طريق بعدا آلي كتوصل لاوكايمدن !! حشومة يتكلم الانسان على محطة و سياحة و مناظر في ظل وجود طريق كارتية كتلك..'	negative
ma_train_01842	انتي موبس انسانه انتي كومه من الانسانيات'	positive
ma_train_01843	w 7na bghina nchkrook 3la bzzf d l7wayej ktrf3 rasna ka fans dyalk kt9dm lina a3mal f lmostawa lah ykhlik lina a l3zeez lt3	positive
ma_train_01844	ana la ahtamo bihada lkalam ana wa3ya o 3arfa kola wahad o wijhat nadaro li lmawdo3	neutral
ma_train_01845	al3a9id kan dima 3a9id	neutral
ma_train_01846	بحضور محدود.. الملك دار ليلة القدر باحترام التدابير ضد كورونا,	neutral
ma_train_01847	الف تحيه واجلال'	positive
ma_train_01848	شكرا حبيبنا الغالي، نتمنى أمسية سعيدة لك أيضا'	positive
ma_train_01849	وزير خارجية روسيا: كاين تقدم ايجابي المفاوضات بين كييڤ وموسكو,	neutral
ma_train_01850	رأيي يا إبراهيم ان الزاكي لاعب ناجح جدا و مدرب متوسط جدا...'	positive
ma_train_01851	ya ro7i b8 7biba wkbida dyalna wa5a 3rfak maghtna3sich daba hhhhhhhhh	positive
ma_train_01852	hadi ghir petite balade onta chadditi tri9 mawafatek bernoussi mawa9fatek ain 7arouda 😂😂	neutral
ma_train_01853	khalik habob m3a hanon landalnhibak message wsel hedi lahanan oghniyat jamalek jamal	neutral
ma_train_01854	ah bsa7 hanan makatmtlch chamkarat li kimchiw m3a 12 dlil w yskhfoo hhhhhhh ohadok 2 bkhochat li kihdro brahch madathach fihom	negative
ma_train_01855	موريتانيا.. تشكيل حكومة جديدة وتعيين وزير خارجية جديد فبلاصة اسماعيل ولد الشيخ أحمد,	neutral
ma_train_01856	صفحة رائعة نتمنى لكن إﻹستمرارية'	positive
ma_train_01857	غار الله يعفو وصافي'	negative
ma_train_01858	cherhilhom bzzzzzzf li makhdemelhomch	neutral
ma_train_01859	fatine rah sihat lik les emails w matnssaych tfat7i email w activi lvote rah hadchi li nazalti makamalch	neutral
ma_train_01860	دي ميستورا : الدعم الدولي لي كنحظى بيه غادي يساعدني بحل النزاع فالصحرا,	neutral
ma_train_01861	غادية وكتزيد تحماض عندو.. قاضي التحقيق آمر بإحضار البرلماني الفايق من حبس “بوركايز” باش يحقق معاه فقضية اغتصاب بنيتة قاصرة,	neutral
ma_train_01862	nariii kano kayfa9ssonii w fach tgolih concert 9lila 700dh ygolik iwaa tayjiiw dik sa3a n7atha yjiiw my ass	negative
ma_train_01863	هذا كله لا علاقة له بالحقيقة . الحقيقة الواضحة والمرة هي ! بيع حكام العرب للقدس'	negative
ma_train_01864	★ صور نادرة وخاصة هدية لجلالة الملك	positive
ma_train_01865	قضية إقالة رئيس شعبة القانون العام فجامعة فاس.. الأستاذ المرزكيوي عاود لـ”كَود” كيفاش تضررات حقوق الأساتذة والمشاكل البيداغوجية اللي غرقات فيها الشعبة,	neutral
ma_train_01866	hanona ya solatanat 9lobna nti fakhr lmghrib orah nbghiwk bzf khlik m3a raphi oghano li	positive
ma_train_01867	نال الجزاء الذي يستحقه عاقبه برلمان حزبه نيابة عن الشعب وموعده مع الشعب في الانتخابات القادمة.'	negative
ma_train_01868	mochkila safi 3erft dik li kaygolo liha yazn min saudia hadik rah machi saudia rah min fans dyal lme3eza lbaherh te3yarat me3ana	negative
ma_train_01869	حزب العدالة و التنمية جا لتصفية الحسابات مع زعيم الأصالة و المعاصرة الطالح عدو الإصلاح الداعم الرسمي للفساد في البلاد .	negative
ma_train_01870	هههه خرجت طروطار  ماشي مشكل ياكلو الهرماكة باش طيح الحكومة فالانتخابات  هدا مشي غير الضرب تحت الحزام هذا راه ضرب مع تحيات اسليب	negative
ma_train_01871	قربان عيونك أنا'	positive
ma_train_01872	plllllllz ila nzlat song dyal ibtissam mat7touhah f dautres chaines sur youtube bach ykono les vues tal3in bzaf onfa9so chi nas	neutral
ma_train_01873	daba ghi goulou lia wahed naes mn 20h w fayeq mea 8h30 dyal sbah ach bghitouh ysom	neutral
ma_train_01874	اتمنى لك التوفيق والنجاح الدائم يا غالية'	positive
ma_train_01875	ذكرى مولد مبارك كريم ، و سنه مليئة بالانجازات'	positive
ma_train_01876	قيادة “الأحرار”: مواقف مشرفة عبرات عليها إسبانيا وبغينا تطوير علاقات قوية بين البلدين,	neutral
ma_train_01877	دارها الجفاف.. تقرير رسمي: القيمة المضافة الفلاحية نزلات بـ12,1 فالمية وزراعة الخضر الشتوية كلات العصا بعدما نقص معدل ملء السدود وتربية الماشية حتى هي تضررات,	neutral
ma_train_01878	ouii rah chefthom tbdelo haka hsen taykherjo dik sa3 so9hom hadak	positive
ma_train_01879	salam laykhalikom ana halti daifa omafhalich oaandi banti mrida bmarad mozmin aandha lma faras otaykhasni kola aachrin youm kina tamanha 700dh kola aachrin yom 00212633136210	negative
ma_train_01880	salam bent moulay abdelaziz lalla fatima zahra hiya zaouja dial moulay lhassan ben lmehdi	neutral
ma_train_01881	walah ana maktbthach honi mais mes amis f le facebook 3arfin kamil	neutral
ma_train_01882	rah machi 3la saad 3la tani ana choft lvideo 9alo saad zwin souto o timbre dyalo ama hadk sout walakin timbre dyalo mazwin	neutral
ma_train_01883	sm3o nass li m3achrinnha 9alb tayeeeeeeeeeeeeeeeeeeeeeeb matkhyluuch	positive
ma_train_01884	أختي نجوى الغالية ربي يحفظها راك غزالة مشاء الله'	positive
ma_train_01885	merci khti momkin tchofili les amis dyalak ila jat 3la khatrak	neutral
ma_train_01886	ghir bghit njarab conixion	neutral
ma_train_01887	الخضرة كلها غاليا الزيت غالي سكر غالي اتاي غالي المزوط غالي الحركة عيانة والله إلى قهرتونا الله ياخد فيكم الحق'	negative
ma_train_01888	سنصوت لك وستنجح ولكن هناك أيادي خفية ستتدخل في خسارتك ليك الله أسي بن كيران'	positive
ma_train_01889	اتمنى لك التوفيق (عبد الاه بن كيران)'	positive
ma_train_01890	بلادنا زين خاص لليخديمها مشي لي اصرقها. '	positive
ma_train_01891	رجل صاحب موقف شجاع الله يكتر امثاله'	positive
ma_train_01892	بالعكس حتا دور الراحل الحياني تقنو بامتياز	negative
ma_train_01893	نحن لا نتكلم من منطق عنصري و لكن ضاق بنا الحال فالشباب المغربي يتمرغ في العطالة و البأس مما دفعه الى نفق من العنف و الجريمة..و في كل ركن او تقاطع شارع نجد ضيوفنا الافارقة يتسولون و قد يعترضون السبيل بل سمعت انهم يرفضون العمل دون ان ننسى تناسلهم السريع و احتلالهم لاحياء بعينها.. كثير منهم نجهل جنسياتهم و خلفياتهم الدينية و الثقافية و الاخلاقية فصرنا نتوجس منهم عندما نصادفهم.. لذا نقول كفى تسريبا لهؤلاء فقد ضقنا ذرعا بانفسنا فكيف بغيرنا..'	negative
ma_train_01894	جريمة القتل اللي قلبات مراكش فأول نهار درمضان.. “لابيجي” اعتقلات مول الفعلة,	neutral
ma_train_01895	howa biji dayman aker chahr 5 lakin lhad l3am ra7 yibda min 20 mai wi ikamil 28 mai	neutral
ma_train_01896	tag betyy ta3 ga3 mgharbaa machi ghir dyal ibtisssammm hhhhh lay khalina dima majmo3in 3la hob wlad bladna lt3	positive
ma_train_01897	"قال (ص)(ٱرحموا من في الأرض يرحمكم من في السماء) أليس هؤلاء مغاربة من بني جلدتنا كانت الظروف الإجتماعية سببا لتشردهم ألم يكن الأولى تخصيص ميزانية لإيوائهم و إيجاد حلول لهم بدل إنفاق الأموال في المهراجانات""""""""""""""""موازين"""""""""""""""" و الحفلات و كرة القدم ؟ثم هل وجدْنا حُلولا لهؤلاء المغاربة أوَّلاً قبل أن نستضيف الأفارقة؟'"	negative
ma_train_01898	jawbi ta7t hadak tweet dyal poe fanbase b link dyal mv d lay o tag accs d exo o lay 7ta ywssl tweet l 200👍🙏❤️ haka m	neutral
ma_train_01899	الأمل يسطع من داك النور في تلك الأرض الإيبيرية'	positive
ma_train_01900	السعوديه يفوق الخيال'	positive
ma_train_01901	واش غادي تكون فيه البوليساريو عاوتاني؟.. بوريطة شارك فالتحضير لقمة “تيكاد” بين إفريقيا والجابون,	neutral
ma_train_01902	التقاعد اللذي كانت قد نهبته حكوماتكم السابقة	negative
ma_train_01903	الله يرحمه على هاد الجملة. .إنه العرب ما متافقينش وما كتجمعهم حتى حاجة سوى القاعة'	negative
ma_train_01904	هادي للناس اللي غيشدو لوطوروت فالعيد.. نظمو تنقولاتكم مزيان حيت السيركيلاسيون غادي تكون مزيرة,	neutral
ma_train_01905	قيادة “البي بي إس” على ارتفاع ثمن المحروقات والمواد الاستهلاكية: الحكومة خاصها تزرب باتخاذ إجراءات عاجلة لدعم القدرة الشرائية للمواطنين,	neutral
ma_train_01906	قناة الجزيرة خاطئة في هذا البث نحن العرب لا نبيع البشر هم لوحدهم اتو لسؤ المعيشه'	negative
ma_train_01907	khoya chof wach mabanlikch monroe f had la photo 😉	neutral
ma_train_01908	مرات الدكتور التازي عندها بحالو ليستا طويلة ديال التهم متابعة بيها فقضية “النصب على المتبرعين”.. وها فاش مشتبه تورطها,	neutral
ma_train_01909	هاتفي هو من نوع سوني بالنسبة للجودة ممتازة'	positive
ma_train_01910	ma3endk matsalo mnin 7addar had bnadm	neutral
ma_train_01911	zidi ti9i fi rasak ktar o khalik m3a wld maghreb 3arabi o haidi o ali o rapha safi o hadri maghibi 3aya9ti 3lina	negative
ma_train_01912	ويل الشيطان مال هدو تسعرو. هدشي لي ناقصنا حنى يكفي حريرتنا. فين الامن'	negative
ma_train_01913	plzzzz adolph maglna thanina men l control zeft o daba nta 3iiiiiiiiiibb 3lik plzzz	neutral
ma_train_01914	nta chftkch madayhach f l pam mp w l pjd	neutral
ma_train_01915	كلنا مع ابن بلادي الغالي سعد لمجرد'	positive
ma_train_01916	البق ما يزهق.. 210 كاميرا من الجيل الجديد ولات حاضية كازا بعد تدشين أكبر سونتر أمني للمراقبة فالمغرب,	neutral
ma_train_01917	شكرا.على.هدا.الصوت.الراءع الدى.لم.نسمع.متله.من.قبل.كم.استقنا.الى.هده.لاصوات..تلسجيةواتمنى.لك..كل التوفيق'	positive
ma_train_01918	ana tansawt daba li 3ndak siftih ok bonne nuit	neutral
ma_train_01919	مجموعة من الانتهازيين لا يؤمنون بمبدأ تكافئ الفرص وجدت فيهم البهلوني بنكيران و الحكومة الحل التقشفي'	negative
ma_train_01920	مأساة.. بنت قاصرة قتلات باها بجنوية فجماعة “المرس” نواحي بولمان,	neutral
ma_train_01921	خاص. تفاصيل خطيرة على شبكة مافيا العقار فـ”اولاد الطيب” اللي فيها البرلماني الفايق وخوه ورؤوس أخرى: الخروقات اللي تم ارتكابها كانت سببا فتفويت مداخيل مهمة,	neutral
ma_train_01922	rah magal heta haja f li9a2 dyalo ghir dawya w safé lmohim mouto b sem	negative
ma_train_01923	هههه كلامك يعني ان رئيس الحكومة لا سلطة له على وزير الداخلية ، و بالتالي فلماذا سنصوت لشخص لا سلطة له .	negative
ma_train_01924	اللهم وحد كلمة المسلمين...الله أصلح أولياء أمور العرب...فقد أهلكوا هذه الأمة'	negative
ma_train_01925	تقرير رسمي: بزاف ديال المغاربة باقيين خارج نظام التغطية الصحية وماكاينش سيستيم وطني لمواجهة الأزمات فهاد القطاع,	neutral
ma_train_01926	salam veuillez nous n9el lmatch dial gheda svp	neutral
ma_train_01927	🤣🤣🤣🤣🤣 لطلقتيها لا توريها دار باها	neutral
ma_train_01928	ana diman knmchi nt9da knsm3 oghniy dyal ihab f zan9a f ma7alate daroha f cd dak chi lach dghya katzade	neutral
ma_train_01929	وكنفتخر ان هناك رئيس حكومة اسمه عبد الاله بنكيران'	positive
ma_train_01930	hana maakom db ghir knt mxghol xwya	neutral
ma_train_01931	fe rassek wa7ed le 7aja ana masma3t la audio la walou ghir fta7t l9ite rawbala we bi2ani dakchi li kano kay9olo 3lih sda9 kdoub	neutral
ma_train_01932	وضعية محاكم كازا والرباط أمام السلطة القضائية.. ها تفاصيل اجتماع بين عبد النباوي والداكي بحضور وزير العدل,	neutral
ma_train_01933	اعيش في اوربا 30 سنة الان	positive
ma_train_01934	الدولة بغات تربح 12 يوم من الاجور هههههه	negative
ma_train_01935	wash dima maghreb 🇲🇦🇲🇦 yes oui daroori 👇🏻 👇🏻 👇🏻	neutral
ma_train_01936	twitter dair b7al rap maghribi kol mara iban bnadm o kitfaaa o ban w7d jdid	neutral
ma_train_01937	wa wlh mansitek ghir mab9itch kanhder bzzf 😔 safii kelma wahda ghda m3a 12h inchaàalh ghadi weslk 😁	positive
ma_train_01938	hay sousou thali fi rou7akw fi welidna anisou w yarit tgou3dou m3a ba3d bzaf ranou andalousi	positive
ma_train_01939	akhyab wa7da tatsenna noubtek 7da li grissa mra charfa o li 3arbat 3la khalto	neutral
ma_train_01940	شهادة “ISO9001”.. المركزين الجهويين ديال تحاقن الدم فتطوان وفاس نجحو فالكونطرول,	neutral
ma_train_01941	تحليل منطقي و يدل على أنك على دراية و معرفة واسعة بكرة القدم، فانا بدوري اشاطرك الرأي'	positive
ma_train_01942	يرفعون علم الانفصال ويبعدون العام الوطني ومع ذلك يتشدقون بالمظالم والحقوق. لا حقوق لمن يرفع علم الانفصال'	negative
ma_train_01943	وزير خارجية اوكرانيا: اتصلت ببوريطة وعلاقتنا حبية وبغينا نطوروها فهاد القطاعات,	neutral
ma_train_01944	goulou yemchi 5azi b les catalans hhhh	neutral
ma_train_01945	تفرجت لهاد المقابلة امين حاريث كان فالمستوى العالي وقدم مبارة اكثر من رائعة .'	positive
ma_train_01946	spoil dyal bssah rah msehto tkt xd	neutral
ma_train_01947	ta ana 3ad ghada n3ass hhh tsb7i 3la khyr xd	positive
ma_train_01948	رئيس فريق البي بي إس فالبرلمان لـ”گود” على فضيحة ترويج برنامج فرصة: فولكلور تلميعي تخسىرات عليه ملايين الدراهم من المال العام بلا فايدة,	neutral
ma_train_01949	الله يعطيك الصحة يا رب تحفظ لك يا ربي❤️'	positive
ma_train_01950	rah bedlo tani ha howa	neutral
ma_train_01951	ميناء طنجة المدينة استقبل أول رحلة بحرية للمسافرين جاية من إسبانيا بعد عاماين من البلوكاج,	neutral
ma_train_01952	dik chmakara dyalak ila bghiti da3mih lfar9i 3la ibtissam 7it bzaf 3lk whiya mrwasalch hiya alh bdat kadarbo liha myat 7sab	negative
ma_train_01953	sah hanan ljazayriyin yhabouha fans souhaila wlad bladna lmgharba li kaysabouha machi dzayriyin ou chokran lhobkom	positive
ma_train_01954	ومادا تنتظر من الاغبياء الا مثل هده الاسءلة الغبية'	negative
ma_train_01955	yaaa rebi ^^ iwa lah yesehel l2omor lakin lvideo dyal two tone m3a chawki lbare7 chekit wa9ila hia hadi w lah a3lam ^^	neutral
ma_train_01956	صباح الحب و السعادة 😘😘يا أحلى و أغلى و أجمل الدوزي 😍😍😍ربي يخليك لينا'	positive
ma_train_01957	غادية وكتزير على روسيا اقتصاديا.. الاتحاد الأوروبي فرض عليها عقوبات جديدة بسباب حربها المتواصلة فأوكرانيا,	neutral
ma_train_01958	oui kinti super waw najwa ana b7ibik ktir	positive
ma_train_01959	khalihom ihadro kaynin xi morahi9in karhona andkhlo alfcbok o twttre	neutral
ma_train_01960	kydyryn☢️ 💥💥💥 sabhogt 3la gtkhairgt a li fan l3zazz ghddagt inchallahgt parti 825 gtyoutobe	positive
ma_train_01961	yadali hna wahad hadi mafihach chak wani ibtisam chal7a aslha wsafii wyarbi tgolha tani bach t2akdo	neutral
ma_train_01962	فخورين بك يا مفخرة المغرب'	positive
ma_train_01963	عافك كلي لي غير واش مزوجة الا نجي نخطبك ههه'	positive
ma_train_01964	li anani ana reda masandoch	neutral
ma_train_01965	raah machii kamliiin akhtii kayniin lli b39lhoom hadoo naafss l3anassir o rah htta homa mtbryiin manhoom	positive
ma_train_01966	هذا هو كلام المعقول '	positive
ma_train_01967	تبارك الله عليك نجوى و عندي طلب ادا ممكن نتكلم معك'	positive
ma_train_01968	wahna kanhma9o 3lik ya ilhamo lhbila dyalna l9assifa dyal sahali rabi ykhalik lina we marhba bik fbladak lmaghrib	positive
ma_train_01969	dio ghayrja3 ba3d 4 sway3 chi ta3dil f tawzi3 oghniyat bety mafhamt waaaalo	neutral
ma_train_01970	makanoch kayt3awd fihom lbii3 mn ghir had lblan rah kayn ljamal 😹😹	neutral
ma_train_01971	المشكل ليس في الحكومات ياعباد الله	positive
ma_train_01972	بنًكران مبقاش عندو الارامل اصبح يزوج العشاق من حزبه في البرلمان هدي مشفهاش كون زوجها لشي برلماني او وزير من حزبه حزب العشق الله يمسخكم .	negative
ma_train_01973	ان شاء الله يولع و نشوف ايات الله فيه دنيا و اخره ........ ولسه ان عذاب ربك لواقع'	positive
ma_train_01974	تفو بنادم باقي جاهل ولكن صراحتاً هاد لولاد عجبوني فيها'	negative
ma_train_01975	تأجلات محاكمة النائب السابق لعمدة مراكش المعتقل بتهمة النصب باش يتعاود استدعاء واحد من المتهمين,	neutral
ma_train_01976	شكرا هيسبرس على فتح الباب للنقاش المثمر'	positive
ma_train_01977	خلاتهم الحكومة السابقة هههههه وكمل علينا صاحب دعوتك .. وقاليهم عفى الله عما سلف ... اودي الله يجيب من يقول الحق ;-)	negative
ma_train_01978	مزال ماتسرطش ليهم قرار إسبانيا بدعم الحكم الذاتي فالصحرا.. نظام العسكر فالدزاير كيستبعد رجوع سفيرهم لمدريد,	neutral
ma_train_01979	ana mamali waaaaaalo chefthom hajmiiin 3lina ftag kandaf3 3la rassi	negative
ma_train_01980	oui hhhhhhhh bas kharjo chbaba man klamna ra7 i3mlo lina bloc	negative
ma_train_01981	يلعن مكوم الوالدين'	negative
ma_train_01982	walakin bla matjbdi hanane ra hanane li fiha ikfiha	negative
ma_train_01983	meziana fik le3ya9a dial walou	neutral
ma_train_01984	عاجل...نهاية مروعة لحياة شخص ضواحي تطوان'	negative
ma_train_01985	madiroch kol lfanana mgharba rah ray7ado taswit	negative
ma_train_01986	أول يوم دراسي لجمعية الأطباء النفسانيين فالشمال كان على الاستعمالات العلاجية للكيف اللي أصلا ماشي جديدة.. حضارات قديمة كانت كتداوي بالكيف وجا العلم ثبت هادشي,	neutral
ma_train_01987	مجلس الأمن كيوجد لجلسة مشاورات على مستجدات الوضع فنزاع الصحرا,	neutral
ma_train_01988	3lach madirich kikaydir l groupe dyal hanane kay3rfo chi wahd f melilia kaysiftolih l flous o howa kaycheri f les shops lhanane	neutral
ma_train_01989	المغاربة ياحبيبي حتى زيت الزيتون اصبح فوق الطاقة الشرائية '	negative
ma_train_01990	3adi ikharjo ihab bach tb9a ra9issa impossible ib9a tebal bla ra9issa	negative
ma_train_01991	نايضا فسفارة المغرب بالامارات..والقضية وصلت للبرلمان وبوريطة,	neutral
ma_train_01992	haha o lli 3tta l bill y3ttina ta7na nshallah	positive
ma_train_01993	allah hassan momkin nssawlak chhal 3andak man 3am tbarkalah 3lik kay3jabni tafkirak wa3i bzaf alah yahfdak lmamak	positive
ma_train_01994	ach dkhl lmaghariba f had tafahat	negative
ma_train_01995	البطالة وانعدام الديمقراطية والقضاء والمنافسة الشريفة والمساواة في الحقوق والواجبات وتفشي رهيب الفوارق الطبقية هي التي تجعل الشباب كيفما كان مستواه الهروب الى أوروبا '	negative
ma_train_01996	بعد معلومات من “الديستي”.. كميات كبيرة ديال الغبرا تحجزات فالدخلة ديال مكناس وجوج متورطين تشدو – تصويرة,	neutral
ma_train_01997	had mosaba9at dyal like le saf7a 3ad yete7seb sawtek ma teb9awch tcharko fihom gher kandey3o wa9t	negative
ma_train_01998	“إل إسبانيول” : المغرب زيّر الصمطة مزيان مع الحراگة ومخابراتنا اعترضات مكالمات ديال بوليس وعسكر المغرب على احتواء تحركاتهم ف محيط سبتة ومليلية,	neutral
ma_train_01999	العدالة و التنمية 👍🏼🌅	positive
ma_train_02000	ana sma3to chi 10 dlmarat howa tayhdar 3la ghazi 9alo saad zwin timbre o sout o hadak 9alha lo bchwiya	positive
ma_train_02001	الناظور لن تكون جميلة الى بإطلاق سراح المعتقلين ناصر زفزفي ومن معه الله يطلق سراحهم'	negative
ma_train_02002	الله يعونك على المفسدين'	positive
ma_train_02003	matnssach hadou rah 3ndhoum l7arb 3afak	negative
ma_train_02004	ana mn naw33 li 3ziz 3lihh tajdidd hhhhhhhhhhhhhhhh	positive
ma_train_02005	بلينكن هضر على شجاعة الملك فاتفاقية التطبيع وأكد على حرية التعبير وتعزيز الشفافية واستقلالية القضاء واصلاح المؤسسات فالمغرب,	neutral
ma_train_02006	لا كلاص وهمّا 😎	neutral
ma_train_02007	wa jiha mn lkhr guliha chnu labsa mn tht	negative
ma_train_02008	khassna album jdid bach nrej3o l3waydna 💔 amma db l9adia naaachfaaaa seyed banana😭	neutral
ma_train_02009	llah yekattar min amtalak ya rit 3andna walaw 10100 bhalek min l i3lameyen koun lawad3 ghadi l ahssan	positive
ma_train_02010	كنحماق عليكم تشجيعاتكم و رأيكم يهمني'	positive
ma_train_02011	وحقيقة ان المملكة ألعربيه السعوديه غنيه بكل شيء'	positive
ma_train_02012	شغب جمهور الكورة مبرزط كلشي.. الوزير بنموسى: خاص تجهيز التيرانات كلها بالكاميرات مع تطبيق مقتضيات القانون الجنائي ضد كل المتورطين,	neutral
ma_train_02013	inshaalah ikon khire gha netfrwah la ma le3besh	positive
ma_train_02014	لكل إنسان لهُ حلم في هذه الحياة إلا الفقير ف لينسى إنهُ على قيد الحياة من الأساس'	negative
ma_train_02015	الاستقلال هاجم وزيرة الطاقة: باركا من الاستهتار بالقدرة الشرائية للمواطنين خصكم تسمعو لنبض الشارع..وباقي معرفناش علاش باقي لاسامير مسدودة,	neutral
ma_train_02016	tsarfi9 manha hhhh boubi ou akhirto ga3 shabo t9albo 3lih hit 3arfouh machi rajal ou akhirto had mamah ou night club ou chicha	negative
ma_train_02017	haha dakchi b lfassila 😂😂👍	positive
ma_train_02018	b7al had les audios kayb9aw couleur verte hta katbdl tel 😂😂😂	neutral
ma_train_02019	مجلس المنافسة غيحقق فارتفاع الأسعار.. اختار 13 مادة باش يعطي رأيو فالموضوع,	neutral
ma_train_02020	"هذا عار هذا عار المغرب في خطر نريد التغيير ( زيرو حشيش زيرو بطالة زيرو خمر زيرو قرقوبي زيرو باك صاحبي زيرو رشوة زيرو أفلام اباحية زيرو موازن زيرو تبذير أموال الشعب )""""""""""""""""'"	negative
ma_train_02021	rah sedmo west f live jah men lkher	neutral
ma_train_02022	بنكيران جبان ماقدرش على التماسيح والعفاريت حكر على المواطن	negative
ma_train_02023	twa7shtk twa7shtk mn lmaghrib a7la salam 😍😍😍😍😍😍	positive
ma_train_02024	whd bnt 9atli hhadak mahi 3alami mais hada oui	neutral
ma_train_02025	التهميش والضعف وعدم وجود إمكانية التدفئة.'	negative
ma_train_02026	منظر جميل جدا'	positive
ma_train_02027	أرقام كتخلع.. أكثر من 6 مليون مغربي مبليين بالكَارو وأكثر من 18 ألف كيضربو لاضروك بالبرا و350 الف ألكوليك,	neutral
ma_train_02028	علاه حنا عندنا بعدا شي بطولة احترافية'	negative
ma_train_02029	7biba dyaliiiiiiiiiiiiiiii twa7achtekkkkk bzaaaaaaaaaaf kanabgik o kanmout 3lik o kantsata 3lik	positive
ma_train_02030	3ndek chi 7ell a khay tarik	neutral
ma_train_02031	jhhhhhhhh kanstanak tsonami bayn ykon tsonami zwin bhalk	positive
ma_train_02032	راهم ولفوا النعاس ولخلاص'	negative
ma_train_02033	علاش همشو السفيرة بنيعيش فاستقبال الملك لرئيس حكومة الصبليون وما بانتش فالتصاور وحتى “الاولى” غبراتها وما كانش فالطابلة ديال لفطور – تصاور,	neutral
ma_train_02034	lmohim howa ibtissam kat7ma9 3liha o 3ala9a binahom zwina kola wahed kimatal rasso et 99 men fans betty kibghiw donia 1 c rien	positive
ma_train_02035	رائع مازال كاين ناس قلبهوم مزيان وبغاو لها الهير رغم مجرد تجربة اجتماعية'	positive
ma_train_02036	حصيلة وزراء حزب والاشتراكية مشرفة والحزب يقول انه لايزال عمل كثير ينبغي القيام به	positive
ma_train_02037	الاحرار في سجن عكاشة و حاملي شعار عاف الله عما سلف في الفيلات. هذا هو المنطق والا فلا. '	negative
ma_train_02038	hhhh wayeh asslan ntii bo7dak li 3ndii f snow nhar wliit kan7at ntii mchiti hhh rah ghir 7it ftele tmama dakchi bach makankhadmoch	neutral
ma_train_02039	الجوندارم فطرفاية شدو بريطاني روشيرشي من الأنتربول.. وها التفاصيل,	neutral
ma_train_02040	wa db rah kolchi mdarbb ana kaktb ayi hajazwina bach manb9ach nchof dik lbssala likatradb fe tag dial lmorahi9ine	neutral
ma_train_02041	jaw ramadan f maghreb ghiiiiiiiiiiiiir 3an kol dowal arabia saraaaha	neutral
ma_train_02042	khti hada ghabrnamaj matb9aych t9ldi bebnadm kon kan kimtal rah khaso oscar 3la hadchi	neutral
ma_train_02043	"عذراً """"""""""""""""""""""""""""""""دافنشي """""""""""""""""""""""""""""""": الفـتاة الـمـغـربـيـة أجـمـل من الموناليزا'"	positive
ma_train_02044	ach bghina bchi 9baha rani mrid ghir hanini	negative
ma_train_02045	mgalik rhir fy hadakchyi lkdir rhir rhadyi tbrzti rasak m3andak mdir bkora khlik rhir m3a bdikir mankir ok	neutral
ma_train_02046	بلوكاج وروينة فالتعليم العالي.. الوزير البامي حيد صلاحيات لمسؤولين ولغا برامج الاصلاح لي دار امزازي واعفاءات كثيرة بلا مبررات ولا وثائق والديوان ديالو كيهين عمداء الكليات,	neutral
